vo2max,gender,age,age_low,age_high
42.2,0.0,31.0,30.0,39.0
42.67,0.0,31.0,30.0,39.0
33.29,0.0,45.0,40.0,49.0
46.35,1.0,39.0,30.0,39.0
32.58,1.0,32.0,30.0,39.0
51.5,1.0,18.0,10.0,19.0
39.93,0.0,18.0,10.0,19.0
61.6,0.0,16.0,10.0,19.0
45.58,1.0,13.0,10.0,19.0
37.97,0.0,19.0,10.0,19.0
36.2,0.0,12.0,10.0,19.0
30.77,0.0,39.0,30.0,39.0
48.35,1.0,19.0,10.0,19.0
49.47,1.0,16.0,10.0,19.0
46.85,0.0,18.0,10.0,19.0
32.18,1.0,47.0,40.0,49.0
72.04,1.0,15.0,10.0,19.0
48.19,1.0,15.0,10.0,19.0
57.6,0.0,20.0,20.0,29.0
43.57,0.0,15.0,10.0,19.0
45.8,1.0,36.0,30.0,39.0
37.49,0.0,22.0,20.0,29.0
38.98,0.0,18.0,10.0,19.0
38.3,0.0,16.0,10.0,19.0
47.28,1.0,13.0,10.0,19.0
35.4,0.0,45.0,40.0,49.0
53.6,0.0,12.0,10.0,19.0
34.55,0.0,12.0,10.0,19.0
52.18,1.0,14.0,10.0,19.0
36.94,1.0,14.0,10.0,19.0
45.33,1.0,12.0,10.0,19.0
45.8,1.0,47.0,40.0,49.0
38.15,1.0,15.0,10.0,19.0
59.31,0.0,42.0,40.0,49.0
27.12,0.0,12.0,10.0,19.0
34.95,0.0,32.0,30.0,39.0
37.5,1.0,18.0,10.0,19.0
63.22,1.0,16.0,10.0,19.0
32.41,0.0,32.0,30.0,39.0
44.82,0.0,18.0,10.0,19.0
67.1,1.0,35.0,30.0,39.0
33.58,1.0,12.0,10.0,19.0
31.25,0.0,16.0,10.0,19.0
34.93,0.0,26.0,20.0,29.0
34.3,0.0,19.0,10.0,19.0
36.38,0.0,14.0,10.0,19.0
35.6,0.0,16.0,10.0,19.0
56.15,1.0,42.0,40.0,49.0
39.88,1.0,18.0,10.0,19.0
41.33,1.0,18.0,10.0,19.0
43.65,1.0,18.0,10.0,19.0
30.79,0.0,40.0,40.0,49.0
49.71,1.0,15.0,10.0,19.0
44.07,1.0,18.0,10.0,19.0
96.07,0.0,17.0,10.0,19.0
46.93,0.0,12.0,10.0,19.0
49.16,1.0,16.0,10.0,19.0
51.69,0.0,16.0,10.0,19.0
36.94,1.0,37.0,30.0,39.0
29.2,0.0,17.0,10.0,19.0
57.69,0.0,17.0,10.0,19.0
39.08,0.0,14.0,10.0,19.0
27.27,0.0,35.0,30.0,39.0
37.6,1.0,45.0,40.0,49.0
23.75,0.0,41.0,40.0,49.0
29.78,0.0,18.0,10.0,19.0
66.33,1.0,16.0,10.0,19.0
39.2,1.0,19.0,10.0,19.0
35.0,1.0,13.0,10.0,19.0
47.42,0.0,18.0,10.0,19.0
32.39,0.0,14.0,10.0,19.0
37.78,0.0,13.0,10.0,19.0
55.3,1.0,13.0,10.0,19.0
33.76,0.0,17.0,10.0,19.0
40.66,0.0,17.0,10.0,19.0
45.93,0.0,15.0,10.0,19.0
62.37,1.0,15.0,10.0,19.0
28.15,0.0,18.0,10.0,19.0
40.45,1.0,42.0,40.0,49.0
40.73,0.0,29.0,20.0,29.0
44.03,1.0,27.0,20.0,29.0
38.98,0.0,34.0,30.0,39.0
41.96,0.0,17.0,10.0,19.0
36.63,1.0,29.0,20.0,29.0
54.18,1.0,19.0,10.0,19.0
40.69,0.0,13.0,10.0,19.0
54.16,1.0,16.0,10.0,19.0
34.24,0.0,16.0,10.0,19.0
46.83,1.0,28.0,20.0,29.0
33.22,0.0,16.0,10.0,19.0
48.54,1.0,14.0,10.0,19.0
47.0,1.0,13.0,10.0,19.0
43.89,0.0,16.0,10.0,19.0
32.95,0.0,25.0,20.0,29.0
53.19,1.0,16.0,10.0,19.0
79.6,1.0,18.0,10.0,19.0
57.32,1.0,12.0,10.0,19.0
67.85,1.0,16.0,10.0,19.0
55.31,0.0,17.0,10.0,19.0
39.71,0.0,18.0,10.0,19.0
30.57,0.0,19.0,10.0,19.0
35.3,1.0,12.0,10.0,19.0
41.54,0.0,37.0,30.0,39.0
37.99,1.0,43.0,40.0,49.0
41.85,1.0,16.0,10.0,19.0
41.17,1.0,13.0,10.0,19.0
45.33,1.0,48.0,40.0,49.0
54.63,0.0,19.0,10.0,19.0
68.27,0.0,29.0,20.0,29.0
31.16,0.0,32.0,30.0,39.0
24.09,0.0,24.0,20.0,29.0
35.93,1.0,14.0,10.0,19.0
33.76,0.0,16.0,10.0,19.0
36.46,0.0,17.0,10.0,19.0
37.09,1.0,17.0,10.0,19.0
50.77,1.0,16.0,10.0,19.0
43.9,0.0,12.0,10.0,19.0
50.43,0.0,16.0,10.0,19.0
30.0,1.0,30.0,30.0,39.0
68.95,1.0,13.0,10.0,19.0
50.48,1.0,16.0,10.0,19.0
31.4,1.0,17.0,10.0,19.0
29.28,1.0,42.0,40.0,49.0
28.92,1.0,21.0,20.0,29.0
35.4,1.0,15.0,10.0,19.0
44.65,1.0,13.0,10.0,19.0
44.04,1.0,41.0,40.0,49.0
46.25,1.0,16.0,10.0,19.0
38.0,1.0,27.0,20.0,29.0
57.42,1.0,38.0,30.0,39.0
36.39,1.0,42.0,40.0,49.0
41.68,1.0,12.0,10.0,19.0
31.7,0.0,21.0,20.0,29.0
32.03,0.0,15.0,10.0,19.0
32.76,1.0,17.0,10.0,19.0
49.1,1.0,15.0,10.0,19.0
48.13,0.0,23.0,20.0,29.0
36.6,0.0,15.0,10.0,19.0
29.64,0.0,22.0,20.0,29.0
91.1,0.0,15.0,10.0,19.0
44.31,1.0,16.0,10.0,19.0
60.65,1.0,17.0,10.0,19.0
42.6,0.0,14.0,10.0,19.0
44.31,1.0,16.0,10.0,19.0
31.91,0.0,44.0,40.0,49.0
53.15,1.0,18.0,10.0,19.0
25.8,1.0,22.0,20.0,29.0
50.3,1.0,13.0,10.0,19.0
34.28,1.0,16.0,10.0,19.0
75.0,1.0,35.0,30.0,39.0
29.4,1.0,43.0,40.0,49.0
35.8,0.0,19.0,10.0,19.0
40.48,0.0,18.0,10.0,19.0
31.71,0.0,36.0,30.0,39.0
29.0,0.0,16.0,10.0,19.0
75.5,1.0,23.0,20.0,29.0
44.89,1.0,31.0,30.0,39.0
41.53,1.0,31.0,30.0,39.0
26.46,0.0,40.0,40.0,49.0
46.3,1.0,23.0,20.0,29.0
33.6,0.0,24.0,20.0,29.0
38.31,0.0,16.0,10.0,19.0
35.17,0.0,34.0,30.0,39.0
63.8,1.0,16.0,10.0,19.0
24.82,0.0,19.0,10.0,19.0
59.2,1.0,22.0,20.0,29.0
52.4,0.0,19.0,10.0,19.0
31.26,0.0,13.0,10.0,19.0
40.15,1.0,20.0,20.0,29.0
45.5,1.0,16.0,10.0,19.0
31.0,0.0,19.0,10.0,19.0
30.22,0.0,43.0,40.0,49.0
53.69,0.0,12.0,10.0,19.0
43.48,0.0,14.0,10.0,19.0
30.65,0.0,15.0,10.0,19.0
44.36,1.0,46.0,40.0,49.0
36.65,1.0,14.0,10.0,19.0
26.84,0.0,39.0,30.0,39.0
41.54,0.0,28.0,20.0,29.0
55.7,1.0,22.0,20.0,29.0
28.08,0.0,18.0,10.0,19.0
41.83,1.0,44.0,40.0,49.0
34.1,1.0,13.0,10.0,19.0
35.0,0.0,20.0,20.0,29.0
47.28,1.0,17.0,10.0,19.0
37.74,1.0,43.0,40.0,49.0
39.97,1.0,22.0,20.0,29.0
34.68,0.0,19.0,10.0,19.0
38.62,1.0,24.0,20.0,29.0
31.44,1.0,14.0,10.0,19.0
53.72,1.0,22.0,20.0,29.0
32.06,0.0,46.0,40.0,49.0
32.6,0.0,12.0,10.0,19.0
31.27,0.0,30.0,30.0,39.0
45.66,1.0,32.0,30.0,39.0
27.85,0.0,35.0,30.0,39.0
36.77,0.0,19.0,10.0,19.0
38.57,0.0,13.0,10.0,19.0
34.19,0.0,20.0,20.0,29.0
55.31,1.0,12.0,10.0,19.0
36.77,0.0,12.0,10.0,19.0
38.3,1.0,12.0,10.0,19.0
34.2,1.0,12.0,10.0,19.0
47.52,0.0,12.0,10.0,19.0
33.38,1.0,25.0,20.0,29.0
38.66,1.0,42.0,40.0,49.0
27.29,0.0,29.0,20.0,29.0
34.54,1.0,17.0,10.0,19.0
41.72,1.0,19.0,10.0,19.0
27.2,0.0,19.0,10.0,19.0
33.49,0.0,22.0,20.0,29.0
38.88,1.0,33.0,30.0,39.0
33.23,0.0,42.0,40.0,49.0
39.99,1.0,14.0,10.0,19.0
57.73,1.0,18.0,10.0,19.0
29.08,0.0,32.0,30.0,39.0
39.8,0.0,16.0,10.0,19.0
50.03,1.0,16.0,10.0,19.0
36.9,0.0,19.0,10.0,19.0
36.7,0.0,38.0,30.0,39.0
33.47,0.0,18.0,10.0,19.0
38.92,0.0,16.0,10.0,19.0
34.51,0.0,12.0,10.0,19.0
31.36,1.0,16.0,10.0,19.0
29.9,0.0,45.0,40.0,49.0
47.87,0.0,25.0,20.0,29.0
52.86,1.0,19.0,10.0,19.0
33.15,0.0,13.0,10.0,19.0
40.43,0.0,18.0,10.0,19.0
54.64,1.0,19.0,10.0,19.0
54.24,1.0,16.0,10.0,19.0
36.17,1.0,23.0,20.0,29.0
28.37,0.0,19.0,10.0,19.0
48.1,0.0,44.0,40.0,49.0
30.53,0.0,26.0,20.0,29.0
40.24,0.0,14.0,10.0,19.0
43.1,0.0,12.0,10.0,19.0
69.2,0.0,19.0,10.0,19.0
57.5,1.0,27.0,20.0,29.0
49.71,1.0,12.0,10.0,19.0
40.08,1.0,14.0,10.0,19.0
32.15,1.0,34.0,30.0,39.0
48.32,0.0,15.0,10.0,19.0
43.33,1.0,14.0,10.0,19.0
46.23,1.0,12.0,10.0,19.0
35.59,0.0,39.0,30.0,39.0
45.33,1.0,31.0,30.0,39.0
52.75,1.0,16.0,10.0,19.0
47.74,1.0,13.0,10.0,19.0
31.5,0.0,14.0,10.0,19.0
55.37,1.0,16.0,10.0,19.0
46.14,1.0,21.0,20.0,29.0
42.88,1.0,12.0,10.0,19.0
53.44,1.0,12.0,10.0,19.0
56.86,1.0,13.0,10.0,19.0
40.4,1.0,14.0,10.0,19.0
41.86,1.0,12.0,10.0,19.0
32.87,0.0,49.0,40.0,49.0
27.55,0.0,22.0,20.0,29.0
75.55,1.0,13.0,10.0,19.0
35.85,0.0,14.0,10.0,19.0
66.5,1.0,17.0,10.0,19.0
26.93,0.0,18.0,10.0,19.0
44.42,1.0,18.0,10.0,19.0
44.6,0.0,44.0,40.0,49.0
36.87,1.0,25.0,20.0,29.0
40.36,0.0,24.0,20.0,29.0
37.78,0.0,12.0,10.0,19.0
59.99,1.0,13.0,10.0,19.0
39.42,0.0,46.0,40.0,49.0
62.59,1.0,17.0,10.0,19.0
38.66,0.0,13.0,10.0,19.0
58.72,1.0,36.0,30.0,39.0
29.27,0.0,12.0,10.0,19.0
38.03,1.0,18.0,10.0,19.0
39.46,1.0,21.0,20.0,29.0
25.98,0.0,35.0,30.0,39.0
44.08,1.0,32.0,30.0,39.0
40.55,1.0,14.0,10.0,19.0
59.88,1.0,41.0,40.0,49.0
44.39,1.0,14.0,10.0,19.0
61.45,1.0,19.0,10.0,19.0
34.3,0.0,12.0,10.0,19.0
54.05,1.0,14.0,10.0,19.0
32.3,1.0,45.0,40.0,49.0
51.2,1.0,17.0,10.0,19.0
31.0,0.0,12.0,10.0,19.0
48.76,1.0,18.0,10.0,19.0
42.81,0.0,34.0,30.0,39.0
59.6,0.0,15.0,10.0,19.0
47.44,0.0,14.0,10.0,19.0
55.88,1.0,37.0,30.0,39.0
37.23,0.0,14.0,10.0,19.0
34.4,0.0,39.0,30.0,39.0
41.45,0.0,16.0,10.0,19.0
40.46,0.0,14.0,10.0,19.0
54.29,1.0,15.0,10.0,19.0
41.6,0.0,39.0,30.0,39.0
39.35,0.0,18.0,10.0,19.0
31.96,0.0,14.0,10.0,19.0
31.51,1.0,43.0,40.0,49.0
44.42,0.0,14.0,10.0,19.0
44.46,1.0,16.0,10.0,19.0
26.29,0.0,12.0,10.0,19.0
66.29,1.0,14.0,10.0,19.0
59.48,1.0,33.0,30.0,39.0
35.24,0.0,15.0,10.0,19.0
45.8,1.0,45.0,40.0,49.0
51.55,1.0,15.0,10.0,19.0
48.93,1.0,17.0,10.0,19.0
30.06,0.0,22.0,20.0,29.0
53.45,0.0,19.0,10.0,19.0
52.74,0.0,15.0,10.0,19.0
41.34,1.0,35.0,30.0,39.0
51.32,1.0,43.0,40.0,49.0
51.81,1.0,18.0,10.0,19.0
31.56,1.0,34.0,30.0,39.0
51.96,0.0,13.0,10.0,19.0
46.58,1.0,17.0,10.0,19.0
43.64,0.0,12.0,10.0,19.0
47.9,1.0,16.0,10.0,19.0
36.9,0.0,18.0,10.0,19.0
35.44,1.0,16.0,10.0,19.0
33.48,1.0,43.0,40.0,49.0
41.2,0.0,16.0,10.0,19.0
32.96,0.0,34.0,30.0,39.0
44.0,1.0,15.0,10.0,19.0
36.38,0.0,20.0,20.0,29.0
34.1,1.0,28.0,20.0,29.0
59.8,1.0,17.0,10.0,19.0
37.4,1.0,23.0,20.0,29.0
30.44,0.0,15.0,10.0,19.0
48.72,0.0,15.0,10.0,19.0
44.68,1.0,12.0,10.0,19.0
36.81,0.0,30.0,30.0,39.0
28.91,0.0,24.0,20.0,29.0
45.0,1.0,14.0,10.0,19.0
38.39,0.0,24.0,20.0,29.0
52.64,0.0,15.0,10.0,19.0
56.15,1.0,15.0,10.0,19.0
36.28,0.0,12.0,10.0,19.0
30.61,0.0,12.0,10.0,19.0
43.6,0.0,16.0,10.0,19.0
61.49,1.0,16.0,10.0,19.0
51.34,1.0,16.0,10.0,19.0
42.13,1.0,26.0,20.0,29.0
37.49,0.0,16.0,10.0,19.0
58.08,1.0,15.0,10.0,19.0
53.26,0.0,17.0,10.0,19.0
50.75,1.0,31.0,30.0,39.0
31.91,0.0,26.0,20.0,29.0
40.02,1.0,12.0,10.0,19.0
43.65,0.0,13.0,10.0,19.0
49.47,1.0,16.0,10.0,19.0
33.27,0.0,16.0,10.0,19.0
37.6,1.0,40.0,40.0,49.0
50.19,1.0,17.0,10.0,19.0
38.48,1.0,16.0,10.0,19.0
27.84,0.0,17.0,10.0,19.0
35.84,0.0,14.0,10.0,19.0
52.9,1.0,15.0,10.0,19.0
48.08,1.0,39.0,30.0,39.0
38.73,1.0,35.0,30.0,39.0
38.23,1.0,13.0,10.0,19.0
48.36,1.0,18.0,10.0,19.0
32.9,0.0,37.0,30.0,39.0
52.46,0.0,22.0,20.0,29.0
37.53,1.0,16.0,10.0,19.0
33.55,1.0,39.0,30.0,39.0
37.07,0.0,14.0,10.0,19.0
40.54,0.0,13.0,10.0,19.0
31.4,0.0,44.0,40.0,49.0
34.4,0.0,42.0,40.0,49.0
44.31,1.0,12.0,10.0,19.0
50.07,1.0,17.0,10.0,19.0
31.83,0.0,14.0,10.0,19.0
44.85,1.0,12.0,10.0,19.0
25.36,0.0,34.0,30.0,39.0
41.6,1.0,26.0,20.0,29.0
28.26,0.0,17.0,10.0,19.0
41.53,1.0,28.0,20.0,29.0
27.61,0.0,17.0,10.0,19.0
46.1,0.0,14.0,10.0,19.0
40.31,1.0,30.0,30.0,39.0
29.4,0.0,47.0,40.0,49.0
26.33,0.0,15.0,10.0,19.0
39.89,1.0,21.0,20.0,29.0
32.98,0.0,15.0,10.0,19.0
40.11,1.0,13.0,10.0,19.0
30.18,1.0,43.0,40.0,49.0
39.88,0.0,18.0,10.0,19.0
40.03,1.0,15.0,10.0,19.0
38.11,1.0,26.0,20.0,29.0
38.32,0.0,12.0,10.0,19.0
32.59,1.0,27.0,20.0,29.0
28.68,0.0,26.0,20.0,29.0
58.01,0.0,18.0,10.0,19.0
55.95,0.0,34.0,30.0,39.0
43.83,0.0,48.0,40.0,49.0
38.99,1.0,13.0,10.0,19.0
48.35,0.0,17.0,10.0,19.0
50.1,0.0,15.0,10.0,19.0
64.7,0.0,12.0,10.0,19.0
38.23,0.0,36.0,30.0,39.0
45.0,1.0,36.0,30.0,39.0
38.76,1.0,17.0,10.0,19.0
35.74,0.0,12.0,10.0,19.0
32.0,0.0,47.0,40.0,49.0
48.8,1.0,16.0,10.0,19.0
36.13,1.0,35.0,30.0,39.0
39.5,1.0,13.0,10.0,19.0
34.69,1.0,16.0,10.0,19.0
39.8,0.0,16.0,10.0,19.0
32.98,0.0,27.0,20.0,29.0
70.79,1.0,18.0,10.0,19.0
43.94,1.0,15.0,10.0,19.0
35.83,1.0,43.0,40.0,49.0
31.38,0.0,13.0,10.0,19.0
40.52,1.0,25.0,20.0,29.0
29.59,0.0,17.0,10.0,19.0
39.71,1.0,25.0,20.0,29.0
35.68,1.0,42.0,40.0,49.0
49.56,1.0,14.0,10.0,19.0
39.28,1.0,14.0,10.0,19.0
73.37,1.0,12.0,10.0,19.0
34.4,0.0,23.0,20.0,29.0
30.12,0.0,14.0,10.0,19.0
46.9,1.0,18.0,10.0,19.0
49.44,1.0,37.0,30.0,39.0
28.93,0.0,45.0,40.0,49.0
38.66,0.0,17.0,10.0,19.0
64.0,1.0,32.0,30.0,39.0
34.6,1.0,21.0,20.0,29.0
30.2,0.0,17.0,10.0,19.0
57.1,0.0,13.0,10.0,19.0
37.96,0.0,15.0,10.0,19.0
62.95,1.0,22.0,20.0,29.0
46.92,1.0,39.0,30.0,39.0
43.31,1.0,14.0,10.0,19.0
43.89,1.0,15.0,10.0,19.0
41.51,1.0,23.0,20.0,29.0
39.6,0.0,36.0,30.0,39.0
33.69,0.0,43.0,40.0,49.0
42.41,1.0,36.0,30.0,39.0
37.93,1.0,39.0,30.0,39.0
40.4,1.0,23.0,20.0,29.0
46.4,1.0,16.0,10.0,19.0
31.28,0.0,14.0,10.0,19.0
46.79,1.0,36.0,30.0,39.0
45.08,1.0,16.0,10.0,19.0
26.6,0.0,46.0,40.0,49.0
52.49,1.0,16.0,10.0,19.0
48.71,1.0,14.0,10.0,19.0
62.1,1.0,18.0,10.0,19.0
42.6,1.0,17.0,10.0,19.0
32.6,0.0,21.0,20.0,29.0
34.4,0.0,17.0,10.0,19.0
49.4,0.0,14.0,10.0,19.0
49.63,0.0,15.0,10.0,19.0
53.1,0.0,15.0,10.0,19.0
44.2,1.0,28.0,20.0,29.0
40.74,1.0,44.0,40.0,49.0
45.25,1.0,13.0,10.0,19.0
42.75,1.0,40.0,40.0,49.0
34.52,0.0,47.0,40.0,49.0
28.9,0.0,14.0,10.0,19.0
30.52,0.0,18.0,10.0,19.0
40.03,1.0,16.0,10.0,19.0
56.6,1.0,14.0,10.0,19.0
38.09,1.0,14.0,10.0,19.0
40.28,1.0,18.0,10.0,19.0
58.26,0.0,16.0,10.0,19.0
38.6,0.0,13.0,10.0,19.0
31.1,1.0,24.0,20.0,29.0
48.57,1.0,18.0,10.0,19.0
43.55,1.0,21.0,20.0,29.0
34.19,0.0,19.0,10.0,19.0
39.4,0.0,14.0,10.0,19.0
51.47,1.0,17.0,10.0,19.0
62.77,1.0,17.0,10.0,19.0
33.51,1.0,46.0,40.0,49.0
47.0,1.0,38.0,30.0,39.0
34.17,0.0,33.0,30.0,39.0
40.51,0.0,24.0,20.0,29.0
43.94,1.0,17.0,10.0,19.0
46.2,1.0,18.0,10.0,19.0
33.69,0.0,19.0,10.0,19.0
31.0,0.0,40.0,40.0,49.0
29.6,0.0,43.0,40.0,49.0
58.06,1.0,13.0,10.0,19.0
34.54,0.0,14.0,10.0,19.0
38.62,1.0,16.0,10.0,19.0
29.4,0.0,13.0,10.0,19.0
50.4,0.0,21.0,20.0,29.0
34.11,0.0,13.0,10.0,19.0
40.0,0.0,13.0,10.0,19.0
64.38,1.0,12.0,10.0,19.0
35.55,0.0,20.0,20.0,29.0
49.4,1.0,15.0,10.0,19.0
39.82,0.0,12.0,10.0,19.0
40.6,1.0,42.0,40.0,49.0
38.29,1.0,40.0,40.0,49.0
40.49,1.0,48.0,40.0,49.0
36.74,0.0,14.0,10.0,19.0
28.39,0.0,12.0,10.0,19.0
51.49,1.0,13.0,10.0,19.0
29.39,0.0,18.0,10.0,19.0
47.46,1.0,18.0,10.0,19.0
36.61,0.0,17.0,10.0,19.0
37.48,1.0,20.0,20.0,29.0
58.27,1.0,17.0,10.0,19.0
35.14,0.0,14.0,10.0,19.0
31.02,0.0,21.0,20.0,29.0
39.38,1.0,41.0,40.0,49.0
34.81,1.0,27.0,20.0,29.0
31.35,1.0,13.0,10.0,19.0
42.2,1.0,13.0,10.0,19.0
41.23,0.0,15.0,10.0,19.0
43.48,0.0,37.0,30.0,39.0
40.18,0.0,36.0,30.0,39.0
32.65,1.0,12.0,10.0,19.0
45.36,1.0,45.0,40.0,49.0
36.9,0.0,49.0,40.0,49.0
40.7,0.0,27.0,20.0,29.0
41.78,1.0,12.0,10.0,19.0
42.35,0.0,39.0,30.0,39.0
36.91,1.0,14.0,10.0,19.0
30.32,0.0,28.0,20.0,29.0
44.2,0.0,18.0,10.0,19.0
35.8,1.0,17.0,10.0,19.0
38.69,1.0,36.0,30.0,39.0
31.07,0.0,46.0,40.0,49.0
48.42,1.0,47.0,40.0,49.0
44.6,0.0,13.0,10.0,19.0
47.96,0.0,12.0,10.0,19.0
32.06,0.0,49.0,40.0,49.0
46.24,1.0,46.0,40.0,49.0
40.83,0.0,42.0,40.0,49.0
41.37,1.0,45.0,40.0,49.0
40.47,1.0,15.0,10.0,19.0
34.19,0.0,17.0,10.0,19.0
36.88,0.0,29.0,20.0,29.0
66.59,1.0,26.0,20.0,29.0
34.03,1.0,34.0,30.0,39.0
45.42,1.0,20.0,20.0,29.0
33.73,1.0,13.0,10.0,19.0
51.99,1.0,17.0,10.0,19.0
34.77,1.0,16.0,10.0,19.0
50.57,1.0,40.0,40.0,49.0
35.4,1.0,13.0,10.0,19.0
46.4,1.0,38.0,30.0,39.0
27.0,0.0,41.0,40.0,49.0
51.6,1.0,21.0,20.0,29.0
37.1,0.0,17.0,10.0,19.0
41.05,1.0,42.0,40.0,49.0
42.2,1.0,16.0,10.0,19.0
45.98,1.0,12.0,10.0,19.0
49.63,1.0,19.0,10.0,19.0
29.73,0.0,19.0,10.0,19.0
57.1,0.0,12.0,10.0,19.0
34.59,1.0,17.0,10.0,19.0
51.37,1.0,18.0,10.0,19.0
53.11,1.0,15.0,10.0,19.0
52.23,1.0,19.0,10.0,19.0
39.28,0.0,20.0,20.0,29.0
31.48,0.0,17.0,10.0,19.0
50.27,1.0,20.0,20.0,29.0
37.06,1.0,28.0,20.0,29.0
38.38,1.0,13.0,10.0,19.0
40.33,0.0,35.0,30.0,39.0
42.54,1.0,13.0,10.0,19.0
55.4,0.0,31.0,30.0,39.0
39.31,1.0,31.0,30.0,39.0
36.11,0.0,17.0,10.0,19.0
40.4,0.0,12.0,10.0,19.0
41.53,1.0,12.0,10.0,19.0
48.5,1.0,14.0,10.0,19.0
38.88,1.0,16.0,10.0,19.0
38.88,0.0,33.0,30.0,39.0
33.73,1.0,39.0,30.0,39.0
33.49,0.0,18.0,10.0,19.0
41.28,0.0,16.0,10.0,19.0
42.68,1.0,13.0,10.0,19.0
50.61,1.0,19.0,10.0,19.0
46.45,1.0,31.0,30.0,39.0
50.3,1.0,12.0,10.0,19.0
45.8,1.0,27.0,20.0,29.0
30.94,0.0,18.0,10.0,19.0
55.7,1.0,25.0,20.0,29.0
50.8,1.0,46.0,40.0,49.0
48.69,0.0,13.0,10.0,19.0
37.82,1.0,15.0,10.0,19.0
47.6,1.0,12.0,10.0,19.0
31.85,0.0,12.0,10.0,19.0
38.57,0.0,13.0,10.0,19.0
43.82,1.0,22.0,20.0,29.0
43.2,1.0,18.0,10.0,19.0
45.08,0.0,40.0,40.0,49.0
43.86,1.0,16.0,10.0,19.0
41.24,0.0,31.0,30.0,39.0
30.08,0.0,14.0,10.0,19.0
38.95,0.0,38.0,30.0,39.0
35.24,0.0,19.0,10.0,19.0
32.95,0.0,37.0,30.0,39.0
36.48,0.0,21.0,20.0,29.0
37.31,0.0,15.0,10.0,19.0
29.94,0.0,17.0,10.0,19.0
47.3,1.0,12.0,10.0,19.0
35.62,0.0,34.0,30.0,39.0
43.7,0.0,14.0,10.0,19.0
38.6,0.0,21.0,20.0,29.0
56.69,1.0,18.0,10.0,19.0
47.26,1.0,13.0,10.0,19.0
32.84,1.0,34.0,30.0,39.0
26.74,0.0,16.0,10.0,19.0
31.4,0.0,49.0,40.0,49.0
33.75,0.0,23.0,20.0,29.0
40.31,1.0,28.0,20.0,29.0
47.23,1.0,15.0,10.0,19.0
36.42,0.0,14.0,10.0,19.0
38.09,1.0,14.0,10.0,19.0
47.28,0.0,17.0,10.0,19.0
46.67,1.0,17.0,10.0,19.0
42.51,1.0,14.0,10.0,19.0
53.86,1.0,15.0,10.0,19.0
43.07,1.0,18.0,10.0,19.0
27.1,0.0,17.0,10.0,19.0
49.34,1.0,19.0,10.0,19.0
41.09,1.0,47.0,40.0,49.0
38.63,1.0,14.0,10.0,19.0
32.39,0.0,16.0,10.0,19.0
44.04,1.0,17.0,10.0,19.0
26.6,0.0,47.0,40.0,49.0
49.1,1.0,18.0,10.0,19.0
35.0,0.0,12.0,10.0,19.0
38.27,0.0,23.0,20.0,29.0
36.09,1.0,18.0,10.0,19.0
49.33,0.0,16.0,10.0,19.0
36.92,0.0,17.0,10.0,19.0
36.28,0.0,39.0,30.0,39.0
29.27,0.0,14.0,10.0,19.0
43.38,0.0,47.0,40.0,49.0
47.25,1.0,22.0,20.0,29.0
75.4,1.0,17.0,10.0,19.0
37.31,0.0,16.0,10.0,19.0
37.6,0.0,17.0,10.0,19.0
49.34,1.0,16.0,10.0,19.0
39.07,0.0,29.0,20.0,29.0
42.37,1.0,13.0,10.0,19.0
44.2,0.0,19.0,10.0,19.0
47.88,1.0,47.0,40.0,49.0
42.92,0.0,12.0,10.0,19.0
49.2,0.0,18.0,10.0,19.0
50.58,1.0,19.0,10.0,19.0
47.75,0.0,13.0,10.0,19.0
42.54,1.0,18.0,10.0,19.0
72.66,1.0,34.0,30.0,39.0
30.23,0.0,38.0,30.0,39.0
47.25,1.0,13.0,10.0,19.0
39.27,1.0,18.0,10.0,19.0
48.82,1.0,32.0,30.0,39.0
37.4,1.0,17.0,10.0,19.0
34.28,0.0,25.0,20.0,29.0
37.22,1.0,32.0,30.0,39.0
37.4,0.0,19.0,10.0,19.0
41.73,1.0,47.0,40.0,49.0
32.37,0.0,25.0,20.0,29.0
42.5,1.0,15.0,10.0,19.0
40.68,1.0,31.0,30.0,39.0
48.28,1.0,30.0,30.0,39.0
31.34,1.0,39.0,30.0,39.0
53.0,0.0,17.0,10.0,19.0
37.35,0.0,15.0,10.0,19.0
29.91,0.0,47.0,40.0,49.0
41.37,0.0,13.0,10.0,19.0
55.7,1.0,27.0,20.0,29.0
32.14,0.0,17.0,10.0,19.0
40.31,1.0,27.0,20.0,29.0
30.23,0.0,18.0,10.0,19.0
46.3,0.0,38.0,30.0,39.0
31.09,1.0,13.0,10.0,19.0
39.55,0.0,13.0,10.0,19.0
45.98,1.0,36.0,30.0,39.0
38.03,1.0,40.0,40.0,49.0
36.8,1.0,21.0,20.0,29.0
32.18,0.0,16.0,10.0,19.0
31.6,0.0,13.0,10.0,19.0
38.84,0.0,17.0,10.0,19.0
34.93,0.0,23.0,20.0,29.0
34.49,0.0,15.0,10.0,19.0
38.33,0.0,23.0,20.0,29.0
38.51,0.0,14.0,10.0,19.0
40.18,1.0,43.0,40.0,49.0
32.8,1.0,12.0,10.0,19.0
40.91,1.0,46.0,40.0,49.0
33.13,0.0,29.0,20.0,29.0
43.5,1.0,21.0,20.0,29.0
49.4,1.0,24.0,20.0,29.0
33.52,1.0,17.0,10.0,19.0
